,Var1,Metadata_moa.x,Metadata_Plate_Map_Name.x
1290,BRD-K75615183-001-01-7,Adrenergic receptor agonist,H-BIOA-006-3
1291,BRD-K75641298-001-01-5,Dopamine receptor antagonist,H-BIOA-006-3
1292,BRD-K75958195-001-01-7,serotonin receptor antagonist,H-BIOA-006-3
1293,BRD-K76064317-001-04-0,FLT3 inhibitor,H-BIOA-006-3
1294,BRD-K76133116-001-01-2,Membrane integrity inhibitor,H-BIOA-006-3
1295,BRD-K76274772-001-02-7,Ceramidase inhibitor,H-BIOA-006-3
1296,BRD-K76304753-003-04-7,local anesthetic,H-BIOA-006-3
1297,BRD-K76568384-001-01-4,estrogen receptor antagonist,H-BIOA-006-3
1298,BRD-K76587808-001-02-0,Antioxidant,H-BIOA-006-3
1299,BRD-K76617868-001-02-2,rho associated kinase inhibitor,H-BIOA-006-3
1300,BRD-K76634210-001-02-2,DNA directed DNA polymerase inhibitor,H-BIOA-006-3
1301,BRD-K76674262-001-01-7,apoptosis stimulant|protein synthesis inhibitor,H-BIOA-006-3
1302,BRD-K76723084-001-05-9,retinoid receptor agonist,H-BIOA-006-3
1303,BRD-K76775527-001-06-2,Cyclooxygenase inhibitor,H-BIOA-006-3
1304,BRD-K76805682-001-05-0,glycogen synthase kinase inhibitor,H-BIOA-006-3
1305,BRD-K76810206-001-05-7,adrenergic receptor antagonist,H-BIOA-006-3
1306,BRD-K76840893-003-01-7,adrenergic receptor antagonist,H-BIOA-006-3
1307,BRD-K76872913-001-02-8,Aromatic hydrocarbon derivative,H-BIOA-006-3
1308,BRD-K76927775-001-04-3,DNA inhibitor,H-BIOA-006-3
1309,BRD-K77133231-001-01-1,p38 MAPK inhibitor,H-BIOA-006-3
1310,BRD-K77171813-050-01-4,histamine receptor modulator,H-BIOA-006-3
1311,BRD-K77554836-001-03-3,glucocorticoid receptor agonist,H-BIOA-006-3
1312,BRD-K77641333-003-04-0,adrenergic receptor agonist,H-BIOA-006-3
1313,BRD-K77677632-003-01-8,serotonin receptor antagonist,H-BIOA-006-3
1314,BRD-K77695569-001-04-5,angiogenesis inhibitor,H-BIOA-006-3
1315,BRD-K77771411-003-03-2,imidazoline receptor agonist,H-BIOA-006-3
1316,BRD-K77793136-003-01-4,rho associated kinase inhibitor,H-BIOA-006-3
1317,BRD-K77925998-001-01-3,serotonin receptor agonist,H-BIOA-006-3
1318,BRD-K77947974-001-04-9,dopamine receptor antagonist,H-BIOA-006-3
1319,BRD-K77987382-001-05-8,acetylcholinesterase inhibitor|microtubule inhibitor|tubulin inhibitor,H-BIOA-006-3
1320,BRD-K78010432-001-04-1,diuretic,H-BIOA-006-3
1321,BRD-K78084463-003-01-0,calmodulin antagonist,H-BIOA-006-3
1322,BRD-K78113049-001-04-8,topoisomerase inhibitor,H-BIOA-006-3
1323,BRD-K78122587-300-01-9,T-type calcium channel blocker,H-BIOA-006-3
1324,BRD-K78280988-001-02-2,cannabinoid receptor agonist|potassium channel blocker|TRPV agonist,H-BIOA-006-3
1325,BRD-K78364995-236-03-5,bacterial cell wall synthesis inhibitor,H-BIOA-007-3
1326,BRD-K78485176-001-02-9,angiotensin receptor antagonist,H-BIOA-007-3
1327,BRD-K78599730-001-02-6,farnesyltransferase inhibitor|NFkB pathway inhibitor|ras farnesyltransferase inhibitor,H-BIOA-007-3
1328,BRD-K78633253-001-01-2,ARF inhibitor,H-BIOA-007-3
1329,BRD-K78637815-001-01-4,cannabinoid receptor antagonist,H-BIOA-007-3
1330,BRD-K78643075-001-03-3,dopamine receptor antagonist,H-BIOA-007-3
1331,BRD-K78692225-001-11-2,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor,H-BIOA-007-3
1332,BRD-K78815826-001-04-7,cyclooxygenase inhibitor,H-BIOA-007-3
1333,BRD-K78838262-001-02-4,hypolipidemic,H-BIOA-007-3
1334,BRD-K78959463-001-02-5,calcium channel activator,H-BIOA-007-3
1335,BRD-K79092138-001-04-5,POXB inhibitor|bacterial DNA inhibitor,H-BIOA-007-3
1336,BRD-K79116891-003-03-7,sodium channel blocker,H-BIOA-007-3
1337,BRD-K79124250-001-03-0,radiopaque medium,H-BIOA-007-3
1338,BRD-K79131256-001-03-9,tubulin polymerization inhibitor,H-BIOA-007-3
1339,BRD-K79145749-001-01-8,norepinephrine reputake inhibitor,H-BIOA-007-3
1340,BRD-K79366068-236-01-5,NTPDase inhibitor,H-BIOA-007-3
1341,BRD-K79425933-001-03-6,dopamine receptor antagonist,H-BIOA-007-3
1342,BRD-K79437791-001-02-4,Inhibitor of methylation of endogenous isoprenylated proteins,H-BIOA-007-3
1343,BRD-K79501723-003-03-4,histamine receptor modulator,H-BIOA-007-3
1344,BRD-K79684402-300-01-0,dopamine receptor partial agonist,H-BIOA-007-3
1345,BRD-K79711234-001-04-3,bacterial 50S ribosomal subunit inhibitor,H-BIOA-007-3
1346,BRD-K79759585-001-02-1,phosphodiesterase inhibitor,H-BIOA-007-3
1347,BRD-K79930101-300-01-1,EGFR inhibitor|epidermal growth factor receptor (EGFR) inhibitor|ErbB2 tyrosine kinase inhibitor|receptor tyrosine protein kinase inhibitor,H-BIOA-007-3
1348,BRD-K80315159-051-01-2,histamine receptor antagonist,H-BIOA-007-3
1349,BRD-K80334323-001-03-5,progestogen hormone,H-BIOA-007-3
1350,BRD-K80353807-001-03-0,vasodilator,H-BIOA-007-3
1351,BRD-K80396088-001-03-9,Sulfonylurea,H-BIOA-007-3
1352,BRD-K80451230-051-01-8,acetylcholine receptor antagonist,H-BIOA-007-3
1353,BRD-K80639402-003-01-1,serotonin receptor antagonist,H-BIOA-007-3
1354,BRD-K80725821-300-01-1,serotonin receptor antagonist,H-BIOA-007-3
1355,BRD-K80738081-001-06-2,cytochrome P450 inhibitor|SIRT activator,H-BIOA-007-3
1356,BRD-K80778372-001-01-7,GABA benzodiazepine site receptor inverse agonist,H-BIOA-007-3
1357,BRD-K80946661-001-02-8,p53 activator,H-BIOA-007-3
1358,BRD-K80970344-201-02-9,NFkB pathway inhibitor,H-BIOA-007-3
1359,BRD-K81029756-001-02-8,L-type calcium channel blocker|calcium channel antagonist|calcium channel blocker,H-BIOA-007-3
1360,BRD-K81209159-001-02-9,Acetylcholinesterase inhibitor,H-BIOA-007-3
1361,BRD-K81209512-001-01-3,EGFR inhibitor|epidermal growth factor receptor (EGFR) inhibitor|tyrosine kinase inhibitor,H-BIOA-007-3
1362,BRD-K81225797-001-01-5,adenosine receptor antagonist,H-BIOA-007-3
1363,BRD-K81272440-001-02-6,calcium channel blocker,H-BIOA-007-3
1364,BRD-K81376179-001-01-4,FLT3 inhibitor,H-BIOA-007-3
1365,BRD-K81709173-001-03-8,glucocorticoid receptor agonist,H-BIOA-007-3
1366,BRD-K81729199-001-01-0,acetylcholine receptor antagonist,H-BIOA-007-3
1367,BRD-K81839095-001-02-0,Estrogen receptor agonist,H-BIOA-007-3
1368,BRD-K81876028-300-01-2,Serotonin receptor agonist,H-BIOA-007-3
1369,BRD-K82103381-003-03-7,vasodilator,H-BIOA-007-3
1370,BRD-K82255054-001-04-3,GABA receptor agonist,H-BIOA-007-3
1371,BRD-K82484965-003-02-7,dopamine receptor agonist,H-BIOA-007-3
1372,BRD-K82561139-001-01-9,casein kinase inhibitor,H-BIOA-007-3
1373,BRD-K82562631-236-02-0,Cyclooxygenase inhibitor,H-BIOA-007-3
1374,BRD-K82577285-001-01-7,Dopamine receptor agonist,H-BIOA-007-3
1375,BRD-K82731415-001-04-7,CDK inhibitor,H-BIOA-007-3
1376,BRD-K82795137-001-02-3,Histamine receptor antagonist,H-BIOA-007-3
1377,BRD-K82823076-001-01-8,GABA benzodiazepine site receptor inverse agonist,H-BIOA-007-3
1378,BRD-K82846253-001-03-0,Insulin secretagogue,H-BIOA-007-3
1379,BRD-K82865713-001-02-6,cAMP inhibitor,H-BIOA-007-3
1380,BRD-K83023055-001-01-9,Melatonin receptor agonist,H-BIOA-007-3
1381,BRD-K83063356-003-01-7,CC chemokine receptor antagonist|CCR antagonist,H-BIOA-007-3
1382,BRD-K83302049-001-01-6,Histamine receptor antagonist,H-BIOA-007-3
1383,BRD-K83322645-103-01-6,sigma receptor antagonist|sigma receptor ligand,H-BIOA-007-3
1384,BRD-K83459933-001-02-1,angiogenesis inhibitor,H-BIOA-007-3
1385,BRD-K83508485-001-01-9,tachykinin antagonist,H-BIOA-007-3
1386,BRD-K83597974-003-05-7,Monoamine oxidase inhibitor,H-BIOA-007-3
1387,BRD-K83637872-001-01-7,Smoothened receptor antagonist,H-BIOA-007-3
1388,BRD-K84175871-003-02-2,Adrenergic receptor agonist,H-BIOA-007-3
1389,BRD-K84266862-001-01-6,phosphodiesterase inhibitor,H-BIOA-007-3
1390,BRD-K84421793-001-01-1,dopamine receptor agonist,H-BIOA-007-3
1391,BRD-K84595254-001-03-0,ATPase inhibitor,H-BIOA-007-3
1392,BRD-K84663978-001-02-3,phosphodiesterase inhibitor|platelet aggregation inhibitor|potassium channel blocker,H-BIOA-007-3
1393,BRD-K84663978-001-03-1,phosphodiesterase inhibitor|platelet aggregation inhibitor|potassium channel blocker,H-BIOA-007-3
1394,BRD-K84709232-001-02-6,lipoxygenase inhibitor|HIV integrase inhibitor|NFkB pathway inhibitor|nitric oxide production inhibitor|PPAR receptor modulator|tumor necrosis factor production inhibitor,H-BIOA-007-3
1395,BRD-K85015012-003-01-1,GABA uptake inhibitor|GAT inhibitor,H-BIOA-007-3
1396,BRD-K85090592-003-08-7,Acetylcholine receptor agonist,H-BIOA-007-3
1397,BRD-K85119730-001-06-5,ATP channel blocker,H-BIOA-007-3
1398,BRD-K85242180-001-01-1,"indoleamine 2,3-dioxygenase inhibitor",H-BIOA-007-3
1399,BRD-K85266041-304-01-7,glutamate receptor antagonist,H-BIOA-007-3
1400,BRD-K85383046-001-02-5,chloride channel blocker,H-BIOA-007-3
1401,BRD-K85871428-001-01-9,p38 MAPK inhibitor,H-BIOA-007-3
1402,BRD-K85883481-001-02-6,glucocorticoid receptor agonist,H-BIOA-007-3
1403,BRD-K86204871-001-02-2,sterol demethylase inhibitor,H-BIOA-007-3
1404,BRD-K86301799-001-14-0,phosphodiesterase inhibitor,H-BIOA-007-3
1405,BRD-K86434416-001-02-7,Monoamine oxidase inhibitor,H-BIOA-007-3
1406,BRD-K86509404-001-02-0,CDK inhibitor,H-BIOA-007-3
1407,BRD-K86600316-003-01-2,Adrenergic receptor antagonist,H-BIOA-007-3
1408,BRD-K86727142-001-06-6,HCV inhibitor|XIAP inhibitor,H-BIOA-007-3
1409,BRD-K86873305-236-03-0,Bacterial cell wall synthesis inhibitor,H-BIOA-007-3
1410,BRD-K86882815-001-01-6,dopamine receptor agonist|prolactin inhibitor|prolactin secretion inhibitor,H-BIOA-007-3
1411,BRD-K86958018-001-01-9,TRPV agonist,H-BIOA-007-3
1412,BRD-K87048468-003-01-9,Serotonin receptor antagonist,H-BIOA-007-3
1413,BRD-K87049188-001-03-6,chelating agent|dopamine beta hydroxylase inhibitor,H-BIOA-007-3
1414,BRD-K87510569-001-01-0,CC chemokine receptor antagonist,H-BIOA-007-3
1415,BRD-K87696786-003-01-0,glutamate receptor antagonist,H-BIOA-007-3
1416,BRD-K87990216-001-03-7,Glucocorticoid receptor agonist,H-BIOA-007-3
1417,BRD-K87991767-001-02-0,carbonic anhydrase inhibitor|cyclooxygenase inhibitor,H-BIOA-007-3
1418,BRD-K88090157-050-03-3,antihistamine,H-BIOA-007-3
1419,BRD-K88282786-066-04-9,cannabinoid receptor agonist,H-BIOA-007-3
1420,BRD-K88358234-003-01-4,serotonin receptor agonist|nerve growth factor agonist|neurotrophic factor enhancer,H-BIOA-007-3
1421,BRD-K88366685-300-03-7,3-ketoacyl CoA thiolase inhibitor,H-BIOA-007-3
1422,BRD-K88405679-003-01-5,antihistamine,H-BIOA-007-3
1423,BRD-K88429204-001-04-7,dihydrofolate reductase inhibitor,H-BIOA-007-3
1424,BRD-K88544581-001-01-2,ACAT inhibitor,H-BIOA-007-3
1425,BRD-K88568253-065-02-1,monoamine oxidase inhibitor,H-BIOA-007-3
1426,BRD-K88611939-001-01-8,Glutamate receptor agonist,H-BIOA-007-3
1427,BRD-K88677950-001-01-3,MAP kinase inhibitor|MEK inhibitor,H-BIOA-007-3
1428,BRD-K88741031-001-01-0,EGFR inhibitor|tyrosine kinase inhibitor,H-BIOA-007-3
1429,BRD-K88743730-001-01-0,serotonin receptor partial agonist,H-BIOA-007-3
1430,BRD-K88759641-003-01-0,Angiotensin receptor antagonist,H-BIOA-007-3
1431,BRD-K88789588-001-03-2,aromatase inhibitor,H-BIOA-007-3
1432,BRD-K88809146-003-02-1,monoamine oxidase inhibitor,H-BIOA-007-3
1433,BRD-K88849294-001-02-1,Tyrosine phosphatase inhibitor,H-BIOA-007-3
1434,BRD-K88871508-001-01-9,Dopamine receptor agonist,H-BIOA-007-3
1435,BRD-K89046952-001-03-4,bacterial cell wall synthesis inhibitor,H-BIOA-007-3
1436,BRD-K89055274-048-03-7,muscle relaxant,H-BIOA-007-3
1437,BRD-K89085489-001-02-6,apoptosis stimulant|retinoid receptor agonist,H-BIOA-007-3
1438,BRD-K89125793-001-05-4,antiprotozoal agent,H-BIOA-007-3
1439,BRD-K89152108-001-03-3,thyroid hormone stimulant,H-BIOA-007-3
1440,BRD-K89210380-001-03-8,vitamin B,H-BIOA-007-3
1441,BRD-K89272762-001-04-4,chloride channel blocker,H-BIOA-007-3
1442,BRD-K89274813-001-01-5,acetylcholine release enhancer,H-BIOA-007-3
1443,BRD-K89375097-300-04-7,Acetylcholine receptor antagonist,H-BIOA-007-3
1444,BRD-K89402695-001-01-5,Thromboxane receptor antagonist,H-BIOA-007-3
1445,BRD-K89732114-001-02-6,dopamine receptor antagonist,H-BIOA-007-3
1446,BRD-K89923877-003-02-4,acetylcholine receptor antagonist,H-BIOA-007-3
1447,BRD-K89930444-001-01-9,tyrosine kinase inhibitor,H-BIOA-007-3
1448,BRD-K89997465-001-02-0,dopamine receptor antagonist,H-BIOA-007-3
1449,BRD-K90027355-001-03-4,mineralocorticoid receptor antagonist,H-BIOA-007-3
1450,BRD-K90259198-003-04-8,calmodulin antagonist|potassium channel blocker|squalene monooxygenase channel blocker,H-BIOA-007-3
1451,BRD-K90333595-001-02-8,adrenergic receptor antagonist,H-BIOA-007-3
1452,BRD-K90382497-001-01-6,PLK inhibitor,H-BIOA-006-3
1453,BRD-K90524085-001-05-2,phosphodiesterase inhibitor|platelet aggregation inhibitor,H-BIOA-007-3
1454,BRD-K90574421-001-01-9,Serotonin receptor agonist,H-BIOA-007-3
1455,BRD-K90789829-003-03-3,Adrenergic inhibitor,H-BIOA-007-3
1456,BRD-K90976994-001-02-1,Bile acid,H-BIOA-007-3
1457,BRD-K91243525-001-01-5,Neurotensin receptor antagonist,H-BIOA-007-3
1458,BRD-K91263825-001-02-8,tricyclic antidepressant,H-BIOA-007-3
1459,BRD-K91315211-334-02-3,Histamine receptor agonist,H-BIOA-007-3
1460,BRD-K91336023-001-01-4,Dopamine receptor agonist,H-BIOA-007-3
1461,BRD-K91370081-001-04-6,DNA synthesis inhibitor,H-BIOA-007-3
1462,BRD-K91904471-001-01-6,p38 MAPK inhibitor,H-BIOA-007-3
1463,BRD-K92000912-001-06-8,cannabinoid receptor antagonist,H-BIOA-007-3
1464,BRD-K92015269-001-01-6,dopamine uptake inhibitor,H-BIOA-007-3
1465,BRD-K92049597-001-04-2,sodium channel blocker,H-BIOA-007-3
1466,BRD-K92093830-003-05-0,topoisomerase inhibitor,H-BIOA-007-3
1467,BRD-K92138166-001-01-0,other antibiotic,H-BIOA-007-3
1468,BRD-K92492521-001-01-1,Leukotriene receptor antagonist,H-BIOA-007-3
1469,BRD-K92678294-001-01-0,Isoflavone,H-BIOA-007-3
1470,BRD-K92723993-066-02-9,PDGFR tyrosine kinase receptor inhibitor|Bcr-Abl kinase inhibitor|KIT inhibitor|Abl kinase inhibitor|apoptosis stimulant|breast cancer resistance protein inhibitor|colony stimulating factor receptor inhibitor,H-BIOA-006-3
1471,BRD-K92726801-003-02-7,Haemostatic agent,H-BIOA-007-3
1472,BRD-K92731339-227-02-3,ACE inhibitor,H-BIOA-007-3
1473,BRD-K92758126-001-06-3,NFkB pathway inhibitor,H-BIOA-007-3
1474,BRD-K92778217-001-04-6,Cyclooxygenase inhibitor,H-BIOA-007-3
1475,BRD-K92830582-003-04-8,adrenergic receptor antagonist,H-BIOA-007-3
1476,BRD-K92984783-003-02-4,Serotonin receptor antagonist,H-BIOA-007-3
1477,BRD-K93080877-001-02-1,tripeptidyl peptidase inhibitor,H-BIOA-007-3
1478,BRD-K93176058-001-01-0,retinoid receptor agonist,H-BIOA-007-3
1479,BRD-K93188295-300-01-4,adrenergic receptor antagonist,H-BIOA-007-3
1480,BRD-K93201660-001-05-7,myosin light chain kinase inhibitor,H-BIOA-006-3
1481,BRD-K93258693-001-02-5,PPAR receptor antagonist,H-BIOA-007-3
1482,BRD-K93280214-004-02-3,GABA receptor antagonist,H-BIOA-007-3
1483,BRD-K93325701-001-03-0,SRC inhibitor,H-BIOA-007-3
1484,BRD-K93332168-001-03-2,Monoamine oxidase inhibitor,H-BIOA-007-3
1485,BRD-K93441486-067-03-7,Acetylcholine receptor antagonist,H-BIOA-007-3
1486,BRD-K93460210-001-01-3,Serotonin receptor antagonist,H-BIOA-007-3
1487,BRD-K93461745-001-01-5,Serotonin receptor agonist,H-BIOA-007-3
1488,BRD-K93480852-001-02-2,calcium/calmodulin dependent protein kinase inhibitor,H-BIOA-007-3
1489,BRD-K93568044-001-03-1,glucocorticoid receptor agonist,H-BIOA-007-3
1490,BRD-K93658967-001-01-7,CDK inhibitor|CFTR channel activator|glycogen synthase kinase inhibitor|JNK inhibitor,H-BIOA-007-3
1491,BRD-K93754473-001-02-9,estrogen receptor antagonist|selective estrogen receptor modulator (SERM),H-BIOA-007-3
1492,BRD-K94144010-001-05-5,nicotine metabolite,H-BIOA-007-3
1493,BRD-K94270326-004-01-0,dopamine receptor antagonist,H-BIOA-007-3
1494,BRD-K94379058-001-03-5,cannabinoid receptor inverse agonist,H-BIOA-007-3
1495,BRD-K94441233-001-03-1,HMGCR inhibitor,H-BIOA-007-3
1496,BRD-K94512704-001-01-3,dopamine receptor antagonist,H-BIOA-007-3
1497,BRD-K94689771-001-02-5,CYP1B1 inhibitor,H-BIOA-007-3
1498,BRD-K94832621-001-01-5,estrogen receptor antagonist|selective estrogen receptor modulator (SERM),H-BIOA-007-3
1499,BRD-K94841585-001-02-8,laxative|free radical generator,H-BIOA-007-3
1500,BRD-K94887716-001-01-5,Serotonin receptor agonist,H-BIOA-007-3
1501,BRD-K94920105-001-01-3,PARP inhibitor,H-BIOA-007-3
1502,BRD-K95202259-001-01-9,p38 MAPK inhibitor,H-BIOA-007-3
1503,BRD-K95237249-001-04-2,Uricosuric blocker,H-BIOA-007-3
1504,BRD-K95309561-001-04-9,estrogen receptor agonist,H-BIOA-007-3
1505,BRD-K95435023-001-01-0,c-Met inhibitor|hepatocyte growth factor receptor inhibitor,H-BIOA-007-3
1506,BRD-K95603879-001-03-4,ATPase inhibitor,H-BIOA-007-3
1507,BRD-K95609758-001-01-1,potassium channel activator,H-BIOA-007-3
1508,BRD-K95655893-001-01-0,VEGFR kinase inhibitor,H-BIOA-007-3
1509,BRD-K95676198-001-02-6,JAK inhibitor,H-BIOA-007-3
1510,BRD-K95739795-001-01-1,Vesicular monoamine transporter inhibitor,H-BIOA-007-3
1511,BRD-K95763993-001-03-7,PDGFR receptor inhibitor,H-BIOA-007-3
1512,BRD-K95785537-001-04-1,src inhibitor,H-BIOA-007-3
1513,BRD-K95851186-001-02-9,GABA receptor modulator,H-BIOA-007-3
1514,BRD-K95899059-003-01-0,Serotonin receptor agonist,H-BIOA-007-3
1515,BRD-K95992530-001-02-4,integrin antagonist,H-BIOA-007-3
1516,BRD-K96119599-001-04-7,Melanin inhibitor,H-BIOA-007-3
1517,BRD-K96144918-001-02-3,KPL-1 tumor suppressor,H-BIOA-007-3
1518,BRD-K96263742-001-02-3,PPAR receptor agonist,H-BIOA-007-3
1519,BRD-K96271548-001-02-2,antioxidant,H-BIOA-007-3
1520,BRD-K96402602-001-01-8,PPMTase inhibitor,H-BIOA-007-3
1521,BRD-K96527333-001-03-4,GABA receptor modulator,H-BIOA-007-3
1522,BRD-K96670504-001-01-9,Glucokinase inhibitor,H-BIOA-007-3
1523,BRD-K96720755-001-01-8,Vasopressin receptor antagonist,H-BIOA-007-3
1524,BRD-K96799727-001-01-7,HSP inhibitor,H-BIOA-007-3
1525,BRD-K96809896-001-01-9,p38 MAPK inhibitor,H-BIOA-007-3
1526,BRD-K96862998-001-03-1,TGF beta receptor inhibitor,H-BIOA-007-3
1527,BRD-K97061094-001-03-2,Histamine receptor antagonist,H-BIOA-007-3
1528,BRD-K97118047-001-01-2,Casein kinase inhibitor,H-BIOA-007-3
1529,BRD-K97158071-001-04-1,Dopamine receptor antagonist,H-BIOA-007-3
1530,BRD-K97181089-001-02-7,sodium channel blocker,H-BIOA-007-3
1531,BRD-K97330509-001-01-4,src inhibitor,H-BIOA-007-3
1532,BRD-K97354755-001-01-5,src inhibitor,H-BIOA-007-3
1533,BRD-K97365803-001-01-3,PI3K inhibitor,H-BIOA-007-3
1534,BRD-K97399794-001-07-0,polar auxin transport inhibitor,H-BIOA-007-3
1535,BRD-K97440753-066-03-3,adrenergic receptor antagonist|prolactin inhibitor,H-BIOA-007-3
1536,BRD-K97509413-001-01-8,AGE inhibitor|estrogen receptor agonist|estrogen receptor ligand,H-BIOA-007-3
1537,BRD-K97521363-001-03-9,glycolysis inhibitor,H-BIOA-007-3
1538,BRD-K97530723-001-04-3,melatonin receptor agonist|nitric oxide synthase inhibitor,H-BIOA-007-3
1539,BRD-K97564742-103-01-9,histamine receptor antagonist,H-BIOA-007-3
1540,BRD-K97688263-001-02-9,sodium channel blocker,H-BIOA-007-3
1541,BRD-K97746869-001-04-9,ATP channel blocker,H-BIOA-007-3
1542,BRD-K97752965-001-01-6,ATP channel activator|nitric oxide donor|potassium channel agonist,H-BIOA-007-3
1543,BRD-K97799481-002-03-6,Adenosine receptor antagonist,H-BIOA-007-3
1544,BRD-K97810537-001-03-7,glucocorticoid receptor agonist,H-BIOA-007-3
1545,BRD-K98039984-001-03-0,glucocorticoid receptor agonist,H-BIOA-007-3
1546,BRD-K98143437-001-01-7,p38 MAPK inhibitor|interleukin inhibitor|tumor necrosis factor production inhibitor,H-BIOA-007-3
1547,BRD-K98157055-001-04-2,glutamate receptor antagonist,H-BIOA-007-3
1548,BRD-K98174813-001-05-7,bacterial 30S ribosomal subunit inhibitor,H-BIOA-007-3
1549,BRD-K98297262-001-01-1,"1,3-beta-glucan synthase inhibitor",H-BIOA-007-3
1550,BRD-K98521173-001-03-8,mineralocorticoid receptor agonist,H-BIOA-007-3
